acRate,difficulty,frontendQuestionId,isFavor,paidOnly,title,titleSlug,hasSolution,hasVideoSolution,topicTags
41.520453032324376,Hard,76,False,False,Minimum Window Substring,minimum-window-substring,True,False,"Hash Table, String, Sliding Window"
69.64674554218492,Medium,77,False,False,Combinations,combinations,True,False,Backtracking
76.57475992050064,Medium,78,False,False,Subsets,subsets,True,True,"Array, Backtracking, Bit Manipulation"
41.03496730927634,Medium,79,False,False,Word Search,word-search,True,False,"Array, Backtracking, Matrix"
56.12291690432284,Medium,80,False,False,Remove Duplicates from Sorted Array II,remove-duplicates-from-sorted-array-ii,True,False,"Array, Two Pointers"
37.33984568152952,Medium,81,False,False,Search in Rotated Sorted Array II,search-in-rotated-sorted-array-ii,True,False,"Array, Binary Search"
46.77026451864128,Medium,82,False,False,Remove Duplicates from Sorted List II,remove-duplicates-from-sorted-list-ii,True,False,"Linked List, Two Pointers"
51.77033018169591,Easy,83,False,False,Remove Duplicates from Sorted List,remove-duplicates-from-sorted-list,True,True,Linked List
43.63135211430144,Hard,84,False,False,Largest Rectangle in Histogram,largest-rectangle-in-histogram,True,True,"Array, Stack, Monotonic Stack"
46.24303500525856,Hard,85,False,False,Maximal Rectangle,maximal-rectangle,True,False,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
55.43384865128318,Medium,86,False,False,Partition List,partition-list,True,False,"Linked List, Two Pointers"
39.45210282293776,Hard,87,False,False,Scramble String,scramble-string,True,False,"String, Dynamic Programming"
48.45920207081112,Easy,88,False,False,Merge Sorted Array,merge-sorted-array,True,True,"Array, Two Pointers, Sorting"
58.30576342939049,Medium,89,False,False,Gray Code,gray-code,True,False,"Math, Backtracking, Bit Manipulation"
56.72980809570621,Medium,90,False,False,Subsets II,subsets-ii,True,False,"Array, Backtracking, Bit Manipulation"
33.57867637851593,Medium,91,False,False,Decode Ways,decode-ways,True,True,"String, Dynamic Programming"
47.29862111694284,Medium,92,False,False,Reverse Linked List II,reverse-linked-list-ii,True,True,Linked List
48.897835374084835,Medium,93,False,False,Restore IP Addresses,restore-ip-addresses,True,False,"String, Backtracking"
75.48037938236426,Easy,94,False,False,Binary Tree Inorder Traversal,binary-tree-inorder-traversal,True,False,"Stack, Tree, Depth-First Search, Binary Tree"
56.84376067289898,Medium,95,False,False,Unique Binary Search Trees II,unique-binary-search-trees-ii,True,False,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
60.6063307896721,Medium,96,False,False,Unique Binary Search Trees,unique-binary-search-trees,True,False,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
39.485193175938946,Medium,97,False,False,Interleaving String,interleaving-string,True,False,"String, Dynamic Programming"
32.524398878181934,Medium,98,False,False,Validate Binary Search Tree,validate-binary-search-tree,True,True,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
52.351459795367376,Medium,99,False,False,Recover Binary Search Tree,recover-binary-search-tree,True,False,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
60.20937503310486,Easy,100,False,False,Same Tree,same-tree,True,True,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
55.66969568841292,Easy,101,False,False,Symmetric Tree,symmetric-tree,True,True,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
66.19824815473059,Medium,102,False,False,Binary Tree Level Order Traversal,binary-tree-level-order-traversal,True,False,"Tree, Breadth-First Search, Binary Tree"
58.21310089965217,Medium,103,False,False,Binary Tree Zigzag Level Order Traversal,binary-tree-zigzag-level-order-traversal,True,False,"Tree, Breadth-First Search, Binary Tree"
74.77618513413368,Easy,104,False,False,Maximum Depth of Binary Tree,maximum-depth-of-binary-tree,True,True,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
63.027234726049365,Medium,105,False,False,Construct Binary Tree from Preorder and Inorder Traversal,construct-binary-tree-from-preorder-and-inorder-traversal,True,False,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
61.75663792587207,Medium,106,False,False,Construct Binary Tree from Inorder and Postorder Traversal,construct-binary-tree-from-inorder-and-postorder-traversal,True,False,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
62.571228184303884,Medium,107,False,False,Binary Tree Level Order Traversal II,binary-tree-level-order-traversal-ii,True,False,"Tree, Breadth-First Search, Binary Tree"
71.00743789952845,Easy,108,False,False,Convert Sorted Array to Binary Search Tree,convert-sorted-array-to-binary-search-tree,True,False,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
61.2411281831299,Medium,109,False,False,Convert Sorted List to Binary Search Tree,convert-sorted-list-to-binary-search-tree,True,False,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
50.97099399203271,Easy,110,False,False,Balanced Binary Tree,balanced-binary-tree,True,False,"Tree, Depth-First Search, Binary Tree"
47.011965881583336,Easy,111,False,False,Minimum Depth of Binary Tree,minimum-depth-of-binary-tree,True,False,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
49.50802048900167,Easy,112,False,False,Path Sum,path-sum,True,False,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
57.9069671986537,Medium,113,False,False,Path Sum II,path-sum-ii,True,False,"Backtracking, Tree, Depth-First Search, Binary Tree"
63.82093500724132,Medium,114,False,False,Flatten Binary Tree to Linked List,flatten-binary-tree-to-linked-list,True,False,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
45.86360150090514,Hard,115,False,False,Distinct Subsequences,distinct-subsequences,True,False,"String, Dynamic Programming"
61.86050353180564,Medium,116,False,False,Populating Next Right Pointers in Each Node,populating-next-right-pointers-in-each-node,True,False,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
51.59602910544784,Medium,117,False,False,Populating Next Right Pointers in Each Node II,populating-next-right-pointers-in-each-node-ii,True,False,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
73.38633756961372,Easy,118,False,False,Pascal's Triangle,pascals-triangle,True,True,"Array, Dynamic Programming"
63.41067600789837,Easy,119,False,False,Pascal's Triangle II,pascals-triangle-ii,True,False,"Array, Dynamic Programming"
55.874348221470584,Medium,120,False,False,Triangle,triangle,True,False,"Array, Dynamic Programming"
53.464249047829426,Easy,121,False,False,Best Time to Buy and Sell Stock,best-time-to-buy-and-sell-stock,True,True,"Array, Dynamic Programming"
65.48250677880961,Medium,122,False,False,Best Time to Buy and Sell Stock II,best-time-to-buy-and-sell-stock-ii,True,True,"Array, Dynamic Programming, Greedy"
47.169953443861715,Hard,123,False,False,Best Time to Buy and Sell Stock III,best-time-to-buy-and-sell-stock-iii,True,False,"Array, Dynamic Programming"
39.70836628543889,Hard,124,False,False,Binary Tree Maximum Path Sum,binary-tree-maximum-path-sum,True,False,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
46.26649646923814,Easy,125,False,False,Valid Palindrome,valid-palindrome,True,False,"Two Pointers, String"
27.3209113750835,Hard,126,False,False,Word Ladder II,word-ladder-ii,True,False,"Hash Table, String, Backtracking, Breadth-First Search"
38.35945712765193,Hard,127,False,False,Word Ladder,word-ladder,True,True,"Hash Table, String, Breadth-First Search"
47.399885541267125,Medium,128,False,False,Longest Consecutive Sequence,longest-consecutive-sequence,True,False,"Array, Hash Table, Union Find"
62.56273270333812,Medium,129,False,False,Sum Root to Leaf Numbers,sum-root-to-leaf-numbers,True,False,"Tree, Depth-First Search, Binary Tree"
38.473327250645625,Medium,130,False,False,Surrounded Regions,surrounded-regions,True,False,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
66.61893475092577,Medium,131,False,False,Palindrome Partitioning,palindrome-partitioning,True,False,"String, Dynamic Programming, Backtracking"
33.636484469255464,Hard,132,False,False,Palindrome Partitioning II,palindrome-partitioning-ii,True,False,"String, Dynamic Programming"
55.642531277169546,Medium,133,False,False,Clone Graph,clone-graph,True,False,"Hash Table, Depth-First Search, Breadth-First Search, Graph"
45.702125779970146,Medium,134,False,False,Gas Station,gas-station,True,False,"Array, Greedy"
43.23294336697515,Hard,135,False,False,Candy,candy,True,False,"Array, Greedy"
71.94945333015589,Easy,136,False,False,Single Number,single-number,True,False,"Array, Bit Manipulation"
61.858309863393956,Medium,137,False,False,Single Number II,single-number-ii,True,False,"Array, Bit Manipulation"
54.75822609231717,Medium,138,False,False,Copy List with Random Pointer,copy-list-with-random-pointer,True,False,"Hash Table, Linked List"
46.39704266483515,Medium,139,False,False,Word Break,word-break,True,True,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
46.886968769930185,Hard,140,False,False,Word Break II,word-break-ii,True,False,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization"
49.13253593071836,Easy,141,False,False,Linked List Cycle,linked-list-cycle,True,True,"Hash Table, Linked List, Two Pointers"
50.36111091109399,Medium,142,False,False,Linked List Cycle II,linked-list-cycle-ii,True,False,"Hash Table, Linked List, Two Pointers"
55.18400402836642,Medium,143,False,False,Reorder List,reorder-list,True,False,"Linked List, Two Pointers, Stack, Recursion"
68.60647670659372,Easy,144,False,False,Binary Tree Preorder Traversal,binary-tree-preorder-traversal,True,False,"Stack, Tree, Depth-First Search, Binary Tree"
69.96012314702492,Easy,145,False,False,Binary Tree Postorder Traversal,binary-tree-postorder-traversal,True,False,"Stack, Tree, Depth-First Search, Binary Tree"
41.90830044400592,Medium,146,False,False,LRU Cache,lru-cache,True,False,"Hash Table, Linked List, Design, Doubly-Linked List"
52.51304827294494,Medium,147,False,False,Insertion Sort List,insertion-sort-list,True,True,"Linked List, Sorting"
56.820455640793575,Medium,148,False,False,Sort List,sort-list,True,False,"Linked List, Two Pointers, Divide and Conquer, Sorting, Merge Sort"
26.071904942024986,Hard,149,False,False,Max Points on a Line,max-points-on-a-line,True,False,"Array, Hash Table, Math, Geometry"
48.30899208318563,Medium,150,False,False,Evaluate Reverse Polish Notation,evaluate-reverse-polish-notation,True,False,"Array, Math, Stack"
38.70712027969578,Medium,151,False,False,Reverse Words in a String,reverse-words-in-a-string,True,False,"Two Pointers, String"
34.879368343751864,Medium,152,False,False,Maximum Product Subarray,maximum-product-subarray,True,False,"Array, Dynamic Programming"
49.75031854815036,Medium,153,False,False,Find Minimum in Rotated Sorted Array,find-minimum-in-rotated-sorted-array,True,False,"Array, Binary Search"
43.53968874088681,Hard,154,False,False,Find Minimum in Rotated Sorted Array II,find-minimum-in-rotated-sorted-array-ii,True,False,"Array, Binary Search"
53.4120918402741,Medium,155,False,False,Min Stack,min-stack,True,False,"Stack, Design"
62.40725163525882,Medium,156,False,True,Binary Tree Upside Down,binary-tree-upside-down,False,False,"Tree, Depth-First Search, Binary Tree"
41.27925574452205,Easy,157,False,True,Read N Characters Given Read4,read-n-characters-given-read4,True,False,"Array, Simulation, Interactive"
41.991592849014765,Hard,158,False,True,Read N Characters Given read4 II - Call Multiple Times,read-n-characters-given-read4-ii-call-multiple-times,False,False,"Array, Simulation, Interactive"
54.34236119800258,Medium,159,False,True,Longest Substring with At Most Two Distinct Characters,longest-substring-with-at-most-two-distinct-characters,True,True,"Hash Table, String, Sliding Window"
56.39311524548615,Easy,160,False,False,Intersection of Two Linked Lists,intersection-of-two-linked-lists,True,True,"Hash Table, Linked List, Two Pointers"
34.228170563297475,Medium,161,False,True,One Edit Distance,one-edit-distance,True,False,"Two Pointers, String"
45.82387486329256,Medium,162,False,False,Find Peak Element,find-peak-element,True,True,"Array, Binary Search"
32.95129671227282,Easy,163,False,True,Missing Ranges,missing-ranges,True,False,Array
44.82434075925,Medium,164,False,False,Maximum Gap,maximum-gap,True,False,"Array, Sorting, Bucket Sort, Radix Sort"
36.45365382560271,Medium,165,False,False,Compare Version Numbers,compare-version-numbers,True,False,"Two Pointers, String"
24.67115838357263,Medium,166,False,False,Fraction to Recurring Decimal,fraction-to-recurring-decimal,True,False,"Hash Table, Math, String"
60.610108417533446,Medium,167,False,False,Two Sum II - Input Array Is Sorted,two-sum-ii-input-array-is-sorted,True,False,"Array, Two Pointers, Binary Search"
39.822249408840186,Easy,168,False,False,Excel Sheet Column Title,excel-sheet-column-title,True,False,"Math, String"
63.87571317049898,Easy,169,False,False,Majority Element,majority-element,True,False,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
37.82015975308579,Easy,170,False,True,Two Sum III - Data structure design,two-sum-iii-data-structure-design,True,False,"Array, Hash Table, Two Pointers, Design, Data Stream"
63.11942948602012,Easy,171,False,False,Excel Sheet Column Number,excel-sheet-column-number,True,False,"Math, String"
42.93784957920395,Medium,172,False,False,Factorial Trailing Zeroes,factorial-trailing-zeroes,True,False,Math
71.14335151108648,Medium,173,False,False,Binary Search Tree Iterator,binary-search-tree-iterator,True,False,"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator"
37.76144094411564,Hard,174,False,False,Dungeon Game,dungeon-game,True,False,"Array, Dynamic Programming, Matrix"
75.14086214182525,Easy,175,False,False,Combine Two Tables,combine-two-tables,True,False,Database
39.33223687888617,Medium,176,False,False,Second Highest Salary,second-highest-salary,True,False,Database
38.138241639868504,Medium,177,False,False,Nth Highest Salary,nth-highest-salary,True,False,Database
61.41179978641665,Medium,178,False,False,Rank Scores,rank-scores,True,False,Database
35.520726883706885,Medium,179,False,False,Largest Number,largest-number,True,False,"Array, String, Greedy, Sorting"
46.83254991590841,Medium,180,False,False,Consecutive Numbers,consecutive-numbers,True,False,Database
68.86739987549284,Easy,181,False,False,Employees Earning More Than Their Managers,employees-earning-more-than-their-managers,True,False,Database
70.68237056296631,Easy,182,False,False,Duplicate Emails,duplicate-emails,True,False,Database
68.63924673230234,Easy,183,False,False,Customers Who Never Order,customers-who-never-order,True,False,Database
50.817830990773224,Medium,184,False,False,Department Highest Salary,department-highest-salary,True,False,Database
51.38733244971833,Hard,185,False,False,Department Top Three Salaries,department-top-three-salaries,True,False,Database
53.85251857337047,Medium,186,False,True,Reverse Words in a String II,reverse-words-in-a-string-ii,True,True,"Two Pointers, String"
48.11506261336587,Medium,187,False,False,Repeated DNA Sequences,repeated-dna-sequences,True,False,"Hash Table, String, Bit Manipulation, Sliding Window, Rolling Hash, Hash Function"
41.51285845642493,Hard,188,False,False,Best Time to Buy and Sell Stock IV,best-time-to-buy-and-sell-stock-iv,True,False,"Array, Dynamic Programming"
40.04097360977198,Medium,189,False,False,Rotate Array,rotate-array,True,False,"Array, Math, Two Pointers"
56.882345091270025,Easy,190,False,False,Reverse Bits,reverse-bits,True,False,"Divide and Conquer, Bit Manipulation"
69.77116468701244,Easy,191,False,False,Number of 1 Bits,number-of-1-bits,True,False,"Divide and Conquer, Bit Manipulation"
25.438445203781352,Medium,192,False,False,Word Frequency,word-frequency,False,False,Shell
25.657573255598432,Easy,193,False,False,Valid Phone Numbers,valid-phone-numbers,False,False,Shell
25.610871553639097,Medium,194,False,False,Transpose File,transpose-file,False,False,Shell
32.98205946084171,Easy,195,False,False,Tenth Line,tenth-line,False,False,Shell
61.10802443595937,Easy,196,False,False,Delete Duplicate Emails,delete-duplicate-emails,True,False,Database
46.12233201973518,Easy,197,False,False,Rising Temperature,rising-temperature,True,False,Database
50.1492094885282,Medium,198,False,False,House Robber,house-robber,True,False,"Array, Dynamic Programming"
62.51194651920934,Medium,199,False,False,Binary Tree Right Side View,binary-tree-right-side-view,True,True,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
58.15504829764572,Medium,200,False,False,Number of Islands,number-of-islands,True,True,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
42.85758462031734,Medium,201,False,False,Bitwise AND of Numbers Range,bitwise-and-of-numbers-range,True,False,Bit Manipulation
55.576539995972894,Easy,202,False,False,Happy Number,happy-number,True,False,"Hash Table, Math, Two Pointers"
47.755225114460124,Easy,203,False,False,Remove Linked List Elements,remove-linked-list-elements,True,False,"Linked List, Recursion"
33.40441822497039,Medium,204,False,False,Count Primes,count-primes,True,False,"Array, Math, Enumeration, Number Theory"
43.35917729462198,Easy,205,False,False,Isomorphic Strings,isomorphic-strings,True,False,"Hash Table, String"
75.1885892918121,Easy,206,False,False,Reverse Linked List,reverse-linked-list,True,True,"Linked List, Recursion"
46.36418472380112,Medium,207,False,False,Course Schedule,course-schedule,True,False,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
64.25503855810064,Medium,208,False,False,Implement Trie (Prefix Tree),implement-trie-prefix-tree,True,False,"Hash Table, String, Design, Trie"
46.60167098074378,Medium,209,False,False,Minimum Size Subarray Sum,minimum-size-subarray-sum,True,False,"Array, Binary Search, Sliding Window, Prefix Sum"
49.67557385055466,Medium,210,False,False,Course Schedule II,course-schedule-ii,True,True,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
44.64478942186648,Medium,211,False,False,Design Add and Search Words Data Structure,design-add-and-search-words-data-structure,True,False,"String, Depth-First Search, Design, Trie"
36.162475260886545,Hard,212,False,False,Word Search II,word-search-ii,True,True,"Array, String, Backtracking, Trie, Matrix"
41.657580941956226,Medium,213,False,False,House Robber II,house-robber-ii,True,False,"Array, Dynamic Programming"
32.86997845720925,Hard,214,False,False,Shortest Palindrome,shortest-palindrome,True,False,"String, Rolling Hash, String Matching, Hash Function"
66.92377578753491,Medium,215,False,False,Kth Largest Element in an Array,kth-largest-element-in-an-array,True,True,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
68.90096726858923,Medium,216,False,False,Combination Sum III,combination-sum-iii,True,False,"Array, Backtracking"
61.18195464541273,Easy,217,False,False,Contains Duplicate,contains-duplicate,True,False,"Array, Hash Table, Sorting"
42.38007113101358,Hard,218,False,False,The Skyline Problem,the-skyline-problem,True,False,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
44.04785255198078,Easy,219,False,False,Contains Duplicate II,contains-duplicate-ii,True,False,"Array, Hash Table, Sliding Window"
22.539237095200484,Hard,220,False,False,Contains Duplicate III,contains-duplicate-iii,True,False,"Array, Sliding Window, Sorting, Bucket Sort, Ordered Set"
45.97787354955469,Medium,221,False,False,Maximal Square,maximal-square,True,False,"Array, Dynamic Programming, Matrix"
63.484338458303654,Easy,222,False,False,Count Complete Tree Nodes,count-complete-tree-nodes,True,False,"Binary Search, Bit Manipulation, Tree, Binary Tree"
45.70403591313371,Medium,223,False,False,Rectangle Area,rectangle-area,True,False,"Math, Geometry"
42.88724866791204,Hard,224,False,False,Basic Calculator,basic-calculator,True,False,"Math, String, Stack, Recursion"
62.66980369888666,Easy,225,False,False,Implement Stack using Queues,implement-stack-using-queues,True,False,"Stack, Design, Queue"
76.17386815889998,Easy,226,False,False,Invert Binary Tree,invert-binary-tree,True,True,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
42.98891118354352,Medium,227,False,False,Basic Calculator II,basic-calculator-ii,True,False,"Math, String, Stack"
49.874819677081696,Easy,228,False,False,Summary Ranges,summary-ranges,True,False,Array
50.59603618890345,Medium,229,False,False,Majority Element II,majority-element-ii,True,False,"Array, Hash Table, Sorting, Counting"
71.69612744949299,Medium,230,False,False,Kth Smallest Element in a BST,kth-smallest-element-in-a-bst,True,False,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
46.48559396357322,Easy,231,False,False,Power of Two,power-of-two,True,False,"Math, Bit Manipulation, Recursion"
64.25487369663799,Easy,232,False,False,Implement Queue using Stacks,implement-queue-using-stacks,True,False,"Stack, Design, Queue"
34.24672314578005,Hard,233,False,False,Number of Digit One,number-of-digit-one,True,False,"Math, Dynamic Programming, Recursion"
51.33455328136463,Easy,234,False,False,Palindrome Linked List,palindrome-linked-list,True,True,"Linked List, Two Pointers, Stack, Recursion"
